,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
93,ENSG00000143190,,5.09089953542e-07,,9.996475914239999e-06,2.78734968834e-05,,5.44932468711e-05,1.68966079368e-08,,4.2012813984500006e-08,7.09449558876e-05,8.572888875390002e-07,9.15712565994e-11,POU2F1
94,ENSG00000143198,,,,,,,,,,,,7.481348323e-05,,MGST3
95,ENSG00000144837,,,,,,,,,,,,0.006164893253680001,,PLA1A
96,ENSG00000144840,,,,,,,3.0538126348200005e-20,2.9260240599700013e-10,,,,,6.882200836819999e-35,RABL3
97,ENSG00000145214,1.0,1.0,1.0,0.005670452502060001,1.0,1.0,1.0,1.0,1.0,1.0,0.00035766202096900016,1.0,1.0,DGKQ
98,ENSG00000145354,,,,,,,3.90457809736e-13,2.0766982726200005e-10,5.805808635989997e-13,0.0008905616569939998,,,1.13283890189e-20,CISD2
99,ENSG00000145901,,,,,,,,,,0.006845121377840001,,,,TNIP1
100,ENSG00000145907,,,,,,,,,,,,0.00019391318890900005,,G3BP1
101,ENSG00000151689,2.7106970686900003e-06,1.48137742716e-16,,2.15113087509e-05,2.41147612039e-14,5.99779829956e-06,,,3.28907438118e-10,1.14391006487e-20,1.22084244407e-07,3.31038810423e-19,1.2370810102100001e-06,INPP1
102,ENSG00000151690,,3.94023209026e-05,,8.76911326803e-05,,,1.5040543568e-09,1.8799989815599998e-41,,1.94014569886e-05,5.63789940522e-06,0.0071288836129599995,6.0065682960499965e-53,MFSD6
103,ENSG00000152061,,,,,0.00392197275448,,,,,,0.00628562572296,0.00027613059138200004,,RABGAP1L
104,ENSG00000152382,,,,0.000578630556147,2.79899321713e-05,,0.000507982856236,9.024862925489999e-07,,0.00108845743375,2.49279312005e-07,6.55803020581e-08,6.21787389692e-11,TADA1
105,ENSG00000153767,,,,,,,3.0538126348200005e-20,2.9260240599700013e-10,,,,,6.882200836819999e-35,GTF2E1
106,ENSG00000154328,,,,,,,,,0.000914391670893,,,,,NEIL2
107,ENSG00000158457,,,,,,,,,2.18165129175e-05,,,,,TSPAN33
108,ENSG00000158467,,,,,,,,,,,,,0.006739103926529999,AHCYL2
109,ENSG00000160683,,,,,,,1.52607931011e-10,0.0013531372763900002,,,,,6.644194860520001e-07,CXCR5
