,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
64,ENSG00000143418,5.789423489600002e-05,5.74837346708e-14,0.0040864558883000005,3.46596072905e-09,7.32456878585e-09,1.16515096228e-05,0.009676700302870002,0.00039322004815800016,,6.51985896302e-17,1.32216841901e-10,3.13996598855e-17,4.69170325983e-06,CERS2
65,ENSG00000143420,,,,,,,,,,,,,0.00392532514479,ENSA
66,ENSG00000143437,0.000804190321038,0.0030150523599299997,,1.9413023077e-06,,,,,,5.36451043184e-06,0.00025494258132299996,,0.00555074819138,ARNT
67,ENSG00000143443,,,,0.00474148966416,,,,,,,0.0008025093823280001,,,C1orf56
68,ENSG00000143457,,,,,,,0.00212354836388,,,,,,0.00105916627058,GOLPH3L
69,ENSG00000143458,0.00821414689068,9.19584765194e-05,,,,,9.987559233489999e-06,0.00792248164329,,9.03914808305e-05,0.00163638218195,0.00571296766144,2.2750264639099997e-08,GABPB2
70,ENSG00000143515,,,,,0.00729665894093,,,,,,,6.50504156887e-05,,ATP8B2
71,ENSG00000143537,,,,,,,,,,,,,0.0018852880863099999,ADAM15
72,ENSG00000143590,,,,,,,,,,0.0013299476445,,,,EFNA3
73,ENSG00000143977,,,,,,,,,,,,0.000101224300828,,SNRPG
74,ENSG00000144043,,,,0.0033810876399899994,,,,,,,0.0024260056465,,,TEX261
75,ENSG00000148572,,,,,0.007422628048839999,,,,0.00022449846813099998,,,0.0007502632876960001,,NRBF2
76,ENSG00000151327,1.0,2.23910421208e-08,1.0,8.847007920630003e-12,1.0,1.0,2.83567071771e-07,2.4537459498299997e-07,2.08596191721e-06,1.3764559979300002e-08,1.46823218101e-13,1.0,5.86001967606e-09,FAM177A1
77,ENSG00000151332,,,,,,,,,,,,,0.00221657788515,MBIP
78,ENSG00000151702,,,,,,,0.007647240862379999,,,,,,0.00349094485981,FLI1
79,ENSG00000151715,,,,,,,0.00482163122222,,,,,,,TMEM45B
80,ENSG00000152582,,,,,3.993402915689998e-84,3.7418139589899973e-56,2.3755856683400003e-07,7.29217631648e-12,,,,6.941580660439997e-126,3.5329047879300006e-12,SPEF2
81,ENSG00000152620,,,,,,,1.8797939582299997e-08,,,,,,2.22488130725e-05,NADK2
82,ENSG00000155329,,,,,,,,,0.00416912601364,,,,,ZCCHC10
83,ENSG00000158636,,0.00110019550618,,,,,,,,0.00232204928415,,,,EMSY
84,ENSG00000158987,,,,,,,,,,,,,0.000958636889191,RAPGEF6
85,ENSG00000159208,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,CIART
86,ENSG00000160685,,,,,,,,,,0.00520172779859,,,,ZBTB7B
87,ENSG00000160691,,2.05946951477e-05,0.000277358397459,1.5808430394200002e-07,,0.0033144555960799996,,,,7.58884693093e-07,5.406647686850001e-11,1.03674697113e-05,,SHC1
88,ENSG00000160712,,1.0,1.0,7.3007875919699984e-06,,,1.0,1.0,6.09476764806e-19,0.00485717580071,0.0008969535497110002,,1.0,IL6R
89,ENSG00000162924,,3.91828196899e-06,,,,,,0.00666701747846,,7.600116860999999e-05,,,,REL
90,ENSG00000163154,,,,,,,,0.00352091927383,,,,,,TNFAIP8L2
91,ENSG00000163155,,,,,,,,,,,,,0.0040806368009,LYSMD1
92,ENSG00000163156,,,,,,,,0.00352091927383,,,,,0.0040806368009,SCNM1
93,ENSG00000163157,,,,,,,,,,,,,0.0040806368009,TMOD4
94,ENSG00000163159,,0.00349555924444,,0.000996785264671,,,0.000270517381678,,,0.000341438326477,0.00026951604075599995,,0.000311793604077,VPS72
95,ENSG00000163162,,,,,,,,,,,,,0.00012044775774200001,RNF149
96,ENSG00000163344,,,,,,,,,,,,,0.00850274238658,PMVK
97,ENSG00000163346,,,,,,,0.00012281322442499998,0.00199328030058,,,,,9.518871656299999e-07,PBXIP1
98,ENSG00000163348,,,,,,,0.00012281322442499998,0.00199328030058,,,,,9.518871656299999e-07,PYGO2
99,ENSG00000163607,,,,,,,,,,,0.00038259029614,,,GTPBP8
100,ENSG00000163931,,,,,,,0.007749656687050002,,0.00451394307995,,,,9.1537859905e-05,TKT
101,ENSG00000163932,,,8.684487426530001e-07,7.999548067179999e-11,0.000718998544368,,1.64017550247e-05,0.00684150860214,4.9322070571899993e-11,3.10741761521e-08,1.9520704640199998e-15,0.0007078965759189997,1.1206065786300001e-07,PRKCD
