,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
41,ENSG00000135446,,,,,,,0.00168757687068,,,,,,1.92777626094e-06,CDK4
42,ENSG00000135452,,,,,,,0.00168757687068,,,,,,1.92777626094e-06,TSPAN31
43,ENSG00000135469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005456419887949999,1.0,1.0,1.0,1.0,COQ10A
44,ENSG00000135473,1.0,8.27191332523e-07,1.0,1.0,1.0,1.0,1.0,7.84437186823e-15,5.95946371325e-14,5.65217249496e-10,1.0,0.00203378241663,4.14685749985e-11,PAN2
45,ENSG00000135482,,0.00043782541911300003,,0.0052718513536299996,,,7.685594112890001e-27,3.97892962797e-10,1.35929309478e-11,0.00610831522092,0.00420075860706,,2.8314221912e-24,ZC3H10
46,ENSG00000135506,,,,,,,0.00784552858471,,,,,,1.16963746011e-05,OS9
47,ENSG00000139266,,,,,,,0.00168757687068,,,,,,1.92777626094e-06,MARCH9
48,ENSG00000139531,,,,,,,,,,,,,1.46285316924e-05,SUOX
49,ENSG00000139579,,0.00836288046008,,,,,,,8.630145486990001e-13,,,,,NABP2
50,ENSG00000139613,,4.77591550601e-15,,2.40224519123e-12,,0.0031526325577600003,1.0324860743600001e-10,8.47043510585e-12,4.869282050959997e-56,8.983127138439999e-17,1.0492287859e-12,0.00019457156504799997,1.18846982879e-21,SMARCC2
51,ENSG00000139641,5.14515817468e-05,1.7307046997900001e-12,,1.76016578927e-09,0.00432365935211,6.96992861987e-07,7.685594112890001e-27,1.56851579156e-11,4.2996420624399996e-35,1.59941103985e-16,8.36625300158e-09,3.2667538040300005e-07,2.8314221912e-24,ESYT1
52,ENSG00000139645,,,,,,,,,8.630145486990001e-13,0.00212850173027,,,,ANKRD52
53,ENSG00000142677,,0.00823198885526,,,,,,,,,,,,IL22RA1
54,ENSG00000145901,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.006845121377840001,1.0,1.0,1.0,TNIP1
55,ENSG00000145907,,,,,,,,,,,,0.00019391318890900005,,G3BP1
56,ENSG00000158055,,,0.0015821596752899998,6.18683249009e-05,,,,,,0.00700106845842,0.000611277026756,,,GRHL3
57,ENSG00000158987,,,,,,,,,,0.00895089167276,0.00024243797691200002,,,RAPGEF6
58,ENSG00000161638,,,,,,,,,,,,,0.00217005661687,ITGA5
59,ENSG00000164587,,,,,0.000365012609017,,1.45719858366e-05,0.0006751575728390001,0.0004314278324719999,,,5.3743704508500004e-08,7.37620372748e-08,RPS14
60,ENSG00000166881,,,,,,,,,,,,,0.0008875494723769998,NEMP1
61,ENSG00000166886,,,,,,,,,,,,,0.00010101410613200003,NAB2
62,ENSG00000166888,,,,,,,,,,,0.000379614114798,,0.00036426744319899995,STAT6
63,ENSG00000166986,,,,,,,0.0014814507991,0.0011909763006099998,,,,,0.00017476935690000005,MARS
64,ENSG00000166987,,,,,,,0.0014814507991,,,,,,0.00017476935690000005,MBD6
65,ENSG00000169504,,,,,,,,,,0.0042479946503,,,,CLIC4
66,ENSG00000170515,,,,,,,0.00144618016825,0.00784759926834,,,,,0.000147415505799,PA2G4
67,ENSG00000170581,1.0,8.27191332523e-07,1.0,1.0,1.0,1.0,1.0,7.84437186823e-15,5.95946371325e-14,5.65217249496e-10,1.0,0.00203378241663,4.14685749985e-11,STAT2
68,ENSG00000173214,4.96139391351e-07,1.2951877380700003e-08,,6.43821996898e-05,,,,,,1.10871862784e-17,6.27375287305e-07,,,MFSD4B
69,ENSG00000175197,,,,,,,0.0014814507991,,,,,,0.00017476935690000005,DDIT3
70,ENSG00000176422,0.00927057003214,1.12256828486e-09,0.000405271578411,4.50314064408e-10,1.10629028673e-09,1.0267037947e-12,1.41556954193e-20,1.12282444251e-18,3.9474705231699985e-34,1.32341032426e-11,1.45732901461e-11,2.15851217448e-19,1.6598733544799993e-29,SPRYD4
71,ENSG00000177556,,0.005897455158449999,,,0.0030457049647,,,,0.00662544079285,,,0.00015793476444299999,,ATOX1
72,ENSG00000181852,,0.00836288046008,,,,,,,8.630145486990001e-13,,,,,RNF41
73,ENSG00000184588,,,,,,,0.0007196016022069999,5.56196004161e-05,,,,,1.0638613029399998e-10,PDE4B
74,ENSG00000185436,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,IFNLR1
75,ENSG00000185664,,,,,,,1.14745420629e-05,0.0018328481311199998,,,,,1.11829756104e-08,PMEL
76,ENSG00000196531,,,,,,,7.24333975262e-05,,,,,,0.00950871560118,NACA
77,ENSG00000196743,,0.0092696400921,,,,0.007694764463109998,,,,,,0.0041605737669200005,0.0048233928506899995,GM2A
78,ENSG00000197208,,,,,,,,,,0.00229935881826,,,,SLC22A4
79,ENSG00000197375,,0.000889291515008,,,,,,,,,,0.009894770428360001,,SLC22A5
80,ENSG00000197728,,,,,,,3.7753905914699996e-11,1.8583871694200002e-09,,,,,3.54941601898e-19,RPS26
81,ENSG00000198160,,,,,,,8.55016081406e-09,0.000744641433536,,,,,1.21495292079e-12,MIER1
82,ENSG00000205323,,,,,,,2.14928818313e-06,0.007978634956,,,,,2.87953845832e-07,SARNP
83,ENSG00000217128,,,,,,,,,,,,,0.00215276530922,FNIP1
84,ENSG00000229117,,0.00043782541911300003,,0.0052718513536299996,,,7.685594112890001e-27,3.97892962797e-10,1.35929309478e-11,0.00610831522092,0.00420075860706,,2.8314221912e-24,RPL41
85,ENSG00000258311,,,,,,,0.0008033829228230001,5.60223289579e-07,,,,,1.3359690482000002e-10,BLOC1S1-RDH5
